Details of Training:-----------------------
dataset: HAR
local train epochs: 3
round num: 200
batch size: 16
lr: 0.05
use_client_selection: False
server_device: cuda:0
client_workers: 3
client_worker_devices: ['cuda:0', 'cuda:0', 'cuda:0']
client_groups: [[0], [1], [2]]
-------------------------------------------
har_fedproto_dir10.0
PID: 477831
PPID: 477826
ablation:  UseACF: false  UseDistribution: false  UseJointCL: false  UseJointKD: false  UseMTLHomo: false  UseProdictor: false  UseScaleCL: false  UseScaleKD: falsealgo: fedprotodataset: CharacterTrajectoriesdescription: har_fedproto_dir10.0federated:  auto_resume: true  checkpoint_every: 30  client_selection_ratio: 0.6  dirichlet_alpha: 1  numClient: 3  numEpoch: 3  numRound: 200  use_client_selection: falsefedproto:  lamda: 1.0logPath: ./result/model:  name: ''  params:    batch_size: 16    beta: 0.4    dist_measure: mix    gamma: 0.5    l: 0.01    lr: 0.05    ls: 1    momentum: 0.9    wd: 0
dataset: HARround:0 server aggregation  testACC:0.9399389209365456 trainACC:0.9938785920761776 avg_loss:nan
dataset: HARround:1 server aggregation  testACC:0.9426535459789617 trainACC:0.9945587485121578 avg_loss:nan
dataset: HARround:2 server aggregation  testACC:0.9443501866304717 trainACC:0.9955789831661283 avg_loss:nan
dataset: HARround:3 server aggregation  testACC:0.9436715303698676 trainACC:0.9957490222751233 avg_loss:nan
dataset: HARround:4 server aggregation  testACC:0.9440108585001696 trainACC:0.9967692569290937 avg_loss:nan
dataset: HARround:5 server aggregation  testACC:0.9436715303698676 trainACC:0.9969392960380887 avg_loss:nan
dataset: HARround:6 server aggregation  testACC:0.9426535459789617 trainACC:0.9972793742560789 avg_loss:nan
dataset: HARround:7 server aggregation  testACC:0.9426535459789617 trainACC:0.9971093351470838 avg_loss:nan
dataset: HARround:8 server aggregation  testACC:0.9426535459789617 trainACC:0.9971093351470838 avg_loss:nan
dataset: HARround:9 server aggregation  testACC:0.9423142178486597 trainACC:0.9971093351470838 avg_loss:nan
dataset: HARround:10 server aggregation  testACC:0.9419748897183576 trainACC:0.9972793742560789 avg_loss:nan
dataset: HARround:11 server aggregation  testACC:0.9419748897183576 trainACC:0.9972793742560789 avg_loss:nan
dataset: HARround:12 server aggregation  testACC:0.9406175771971497 trainACC:0.9972793742560789 avg_loss:nan
dataset: HARround:13 server aggregation  testACC:0.9412962334577536 trainACC:0.9972793742560789 avg_loss:nan
dataset: HARround:14 server aggregation  testACC:0.9412962334577536 trainACC:0.9972793742560789 avg_loss:nan
dataset: HARround:15 server aggregation  testACC:0.9409569053274517 trainACC:0.997449413365074 avg_loss:nan
