Details of Training:-----------------------
dataset: HAR
local train epochs:5
round num:500
batch size:256
lr:0.05
isAllocateMat:False
isEMA:False
-------------------------------------------
fedprox+selection
PID:1957617
PPID:2641830
ablation:  UseACF: false  UseDistribution: false  UseJointCL: false  UseJointKD: false  UseMTLHomo: false  UseProdictor: false  UseScaleCL: false  UseScaleKD: falsealgo: fedproxdataset: CharacterTrajectoriesdescription: fedprox+selectionfederated:  dirichlet_alpha: 0.01  numClient: 6  numEpoch: 5  numRound: 500logPath: ./result/model:  name: ''  params:    batch_size: 256    beta: 0.4    dist_measure: mix    gamma: 0.5    l: 0.01    lr: 0.05    ls: 1    wd: 0
dataset: HARround:0 server aggregation  testACC:0.9205972175093315 trainACC:0.9904778098962761 avg_loss:nan
dataset: HARround:1 server aggregation  testACC:0.9175432643366135 trainACC:0.995068865839143 avg_loss:nan
dataset: HARround:2 server aggregation  testACC:0.9216152019002375 trainACC:0.9984696480190444 avg_loss:nan
dataset: HARround:3 server aggregation  testACC:0.9175432643366135 trainACC:0.9988097262370346 avg_loss:nan
dataset: HARround:4 server aggregation  testACC:0.9168646080760094 trainACC:0.9989797653460296 avg_loss:nan
dataset: HARround:5 server aggregation  testACC:0.9172039362063115 trainACC:0.9989797653460296 avg_loss:nan
dataset: HARround:6 server aggregation  testACC:0.9175432643366135 trainACC:0.9988097262370346 avg_loss:nan
dataset: HARround:7 server aggregation  testACC:0.9185612487275195 trainACC:0.9988097262370346 avg_loss:nan
dataset: HARround:8 server aggregation  testACC:0.9189005768578216 trainACC:0.9991498044550247 avg_loss:nan
dataset: HARround:9 server aggregation  testACC:0.9192399049881235 trainACC:0.9988097262370346 avg_loss:nan
dataset: HARround:10 server aggregation  testACC:0.9189005768578216 trainACC:0.9991498044550247 avg_loss:nan
dataset: HARround:11 server aggregation  testACC:0.9192399049881235 trainACC:0.9991498044550247 avg_loss:nan
dataset: HARround:12 server aggregation  testACC:0.9199185612487275 trainACC:0.9991498044550247 avg_loss:nan
dataset: HARround:13 server aggregation  testACC:0.9192399049881235 trainACC:0.9991498044550247 avg_loss:nan
dataset: HARround:14 server aggregation  testACC:0.9205972175093315 trainACC:0.9991498044550247 avg_loss:nan
dataset: HARround:15 server aggregation  testACC:0.9202578893790295 trainACC:0.9991498044550247 avg_loss:nan
dataset: HARround:16 server aggregation  testACC:0.9199185612487275 trainACC:0.9991498044550247 avg_loss:nan
dataset: HARround:17 server aggregation  testACC:0.9202578893790295 trainACC:0.9991498044550247 avg_loss:nan
dataset: HARround:18 server aggregation  testACC:0.9205972175093315 trainACC:0.9993198435640197 avg_loss:nan
dataset: HARround:19 server aggregation  testACC:0.9212758737699356 trainACC:0.9993198435640197 avg_loss:nan
dataset: HARround:20 server aggregation  testACC:0.9216152019002375 trainACC:1.0 avg_loss:nan
dataset: HARround:21 server aggregation  testACC:0.9216152019002375 trainACC:1.0 avg_loss:nan
dataset: HARround:22 server aggregation  testACC:0.9222938581608415 trainACC:1.0 avg_loss:nan
dataset: HARround:23 server aggregation  testACC:0.9229725144214456 trainACC:1.0 avg_loss:nan
dataset: HARround:24 server aggregation  testACC:0.9226331862911435 trainACC:1.0 avg_loss:nan
dataset: HARround:25 server aggregation  testACC:0.9226331862911435 trainACC:1.0 avg_loss:nan
dataset: HARround:26 server aggregation  testACC:0.9222938581608415 trainACC:1.0 avg_loss:nan
dataset: HARround:27 server aggregation  testACC:0.9229725144214456 trainACC:1.0 avg_loss:nan
dataset: HARround:28 server aggregation  testACC:0.9222938581608415 trainACC:1.0 avg_loss:nan
dataset: HARround:29 server aggregation  testACC:0.9229725144214456 trainACC:1.0 avg_loss:nan
dataset: HARround:30 server aggregation  testACC:0.9233118425517476 trainACC:1.0 avg_loss:nan
dataset: HARround:31 server aggregation  testACC:0.9236511706820495 trainACC:1.0 avg_loss:nan
dataset: HARround:32 server aggregation  testACC:0.9236511706820495 trainACC:1.0 avg_loss:nan
dataset: HARround:33 server aggregation  testACC:0.9236511706820495 trainACC:1.0 avg_loss:nan
dataset: HARround:34 server aggregation  testACC:0.9239904988123515 trainACC:1.0 avg_loss:nan
dataset: HARround:35 server aggregation  testACC:0.9243298269426535 trainACC:1.0 avg_loss:nan
dataset: HARround:36 server aggregation  testACC:0.9236511706820495 trainACC:1.0 avg_loss:nan
dataset: HARround:37 server aggregation  testACC:0.9243298269426535 trainACC:1.0 avg_loss:nan
dataset: HARround:38 server aggregation  testACC:0.9239904988123515 trainACC:1.0 avg_loss:nan
dataset: HARround:39 server aggregation  testACC:0.9243298269426535 trainACC:1.0 avg_loss:nan
dataset: HARround:40 server aggregation  testACC:0.9243298269426535 trainACC:1.0 avg_loss:nan
dataset: HARround:41 server aggregation  testACC:0.9246691550729556 trainACC:1.0 avg_loss:nan
dataset: HARround:42 server aggregation  testACC:0.9246691550729556 trainACC:1.0 avg_loss:nan
dataset: HARround:43 server aggregation  testACC:0.9250084832032576 trainACC:1.0 avg_loss:nan
dataset: HARround:44 server aggregation  testACC:0.9250084832032576 trainACC:1.0 avg_loss:nan
dataset: HARround:45 server aggregation  testACC:0.9246691550729556 trainACC:1.0 avg_loss:nan
dataset: HARround:46 server aggregation  testACC:0.9246691550729556 trainACC:1.0 avg_loss:nan
dataset: HARround:47 server aggregation  testACC:0.9250084832032576 trainACC:1.0 avg_loss:nan
dataset: HARround:48 server aggregation  testACC:0.9253478113335596 trainACC:1.0 avg_loss:nan
dataset: HARround:49 server aggregation  testACC:0.9253478113335596 trainACC:1.0 avg_loss:nan
dataset: HARround:50 server aggregation  testACC:0.9250084832032576 trainACC:1.0 avg_loss:nan
dataset: HARround:51 server aggregation  testACC:0.9246691550729556 trainACC:1.0 avg_loss:nan
dataset: HARround:52 server aggregation  testACC:0.9250084832032576 trainACC:1.0 avg_loss:nan
dataset: HARround:53 server aggregation  testACC:0.9253478113335596 trainACC:1.0 avg_loss:nan
dataset: HARround:54 server aggregation  testACC:0.9243298269426535 trainACC:1.0 avg_loss:nan
dataset: HARround:55 server aggregation  testACC:0.9253478113335596 trainACC:1.0 avg_loss:nan
dataset: HARround:56 server aggregation  testACC:0.9253478113335596 trainACC:1.0 avg_loss:nan
dataset: HARround:57 server aggregation  testACC:0.9253478113335596 trainACC:1.0 avg_loss:nan
dataset: HARround:58 server aggregation  testACC:0.9260264675941635 trainACC:1.0 avg_loss:nan
dataset: HARround:59 server aggregation  testACC:0.9267051238547676 trainACC:1.0 avg_loss:nan
dataset: HARround:60 server aggregation  testACC:0.9263657957244655 trainACC:1.0 avg_loss:nan
dataset: HARround:61 server aggregation  testACC:0.9256871394638616 trainACC:1.0 avg_loss:nan
dataset: HARround:62 server aggregation  testACC:0.9260264675941635 trainACC:1.0 avg_loss:nan
dataset: HARround:63 server aggregation  testACC:0.9260264675941635 trainACC:1.0 avg_loss:nan
dataset: HARround:64 server aggregation  testACC:0.9260264675941635 trainACC:1.0 avg_loss:nan
dataset: HARround:65 server aggregation  testACC:0.9263657957244655 trainACC:1.0 avg_loss:nan
dataset: HARround:66 server aggregation  testACC:0.9263657957244655 trainACC:1.0 avg_loss:nan
dataset: HARround:67 server aggregation  testACC:0.9256871394638616 trainACC:1.0 avg_loss:nan
dataset: HARround:68 server aggregation  testACC:0.9253478113335596 trainACC:1.0 avg_loss:nan
dataset: HARround:69 server aggregation  testACC:0.9250084832032576 trainACC:1.0 avg_loss:nan
dataset: HARround:70 server aggregation  testACC:0.9250084832032576 trainACC:1.0 avg_loss:nan
dataset: HARround:71 server aggregation  testACC:0.9253478113335596 trainACC:1.0 avg_loss:nan
dataset: HARround:72 server aggregation  testACC:0.9246691550729556 trainACC:1.0 avg_loss:nan
dataset: HARround:73 server aggregation  testACC:0.9253478113335596 trainACC:1.0 avg_loss:nan
dataset: HARround:74 server aggregation  testACC:0.9253478113335596 trainACC:1.0 avg_loss:nan
dataset: HARround:75 server aggregation  testACC:0.9253478113335596 trainACC:1.0 avg_loss:nan
dataset: HARround:76 server aggregation  testACC:0.9246691550729556 trainACC:1.0 avg_loss:nan
dataset: HARround:77 server aggregation  testACC:0.9250084832032576 trainACC:1.0 avg_loss:nan
dataset: HARround:78 server aggregation  testACC:0.9243298269426535 trainACC:1.0 avg_loss:nan
dataset: HARround:79 server aggregation  testACC:0.9253478113335596 trainACC:1.0 avg_loss:nan
dataset: HARround:80 server aggregation  testACC:0.9243298269426535 trainACC:1.0 avg_loss:nan
dataset: HARround:81 server aggregation  testACC:0.9243298269426535 trainACC:1.0 avg_loss:nan
dataset: HARround:82 server aggregation  testACC:0.9243298269426535 trainACC:1.0 avg_loss:nan
dataset: HARround:83 server aggregation  testACC:0.9239904988123515 trainACC:1.0 avg_loss:nan
dataset: HARround:84 server aggregation  testACC:0.9239904988123515 trainACC:1.0 avg_loss:nan
dataset: HARround:85 server aggregation  testACC:0.9250084832032576 trainACC:1.0 avg_loss:nan
dataset: HARround:86 server aggregation  testACC:0.9250084832032576 trainACC:1.0 avg_loss:nan
dataset: HARround:87 server aggregation  testACC:0.9243298269426535 trainACC:1.0 avg_loss:nan
dataset: HARround:88 server aggregation  testACC:0.9236511706820495 trainACC:1.0 avg_loss:nan
dataset: HARround:89 server aggregation  testACC:0.9246691550729556 trainACC:1.0 avg_loss:nan
dataset: HARround:90 server aggregation  testACC:0.9243298269426535 trainACC:1.0 avg_loss:nan
dataset: HARround:91 server aggregation  testACC:0.9239904988123515 trainACC:1.0 avg_loss:nan
dataset: HARround:92 server aggregation  testACC:0.9246691550729556 trainACC:1.0 avg_loss:nan
dataset: HARround:93 server aggregation  testACC:0.9243298269426535 trainACC:1.0 avg_loss:nan
dataset: HARround:94 server aggregation  testACC:0.9243298269426535 trainACC:1.0 avg_loss:nan
dataset: HARround:95 server aggregation  testACC:0.9236511706820495 trainACC:1.0 avg_loss:nan
dataset: HARround:96 server aggregation  testACC:0.9233118425517476 trainACC:1.0 avg_loss:nan
dataset: HARround:97 server aggregation  testACC:0.9233118425517476 trainACC:1.0 avg_loss:nan
dataset: HARround:98 server aggregation  testACC:0.9243298269426535 trainACC:1.0 avg_loss:nan
dataset: HARround:99 server aggregation  testACC:0.9233118425517476 trainACC:1.0 avg_loss:nan
dataset: HARround:100 server aggregation  testACC:0.9236511706820495 trainACC:1.0 avg_loss:nan
dataset: HARround:101 server aggregation  testACC:0.9233118425517476 trainACC:1.0 avg_loss:nan
dataset: HARround:102 server aggregation  testACC:0.9233118425517476 trainACC:1.0 avg_loss:nan
dataset: HARround:103 server aggregation  testACC:0.9229725144214456 trainACC:1.0 avg_loss:nan
dataset: HARround:104 server aggregation  testACC:0.9229725144214456 trainACC:1.0 avg_loss:nan
dataset: HARround:105 server aggregation  testACC:0.9233118425517476 trainACC:1.0 avg_loss:nan
dataset: HARround:106 server aggregation  testACC:0.9239904988123515 trainACC:1.0 avg_loss:nan
dataset: HARround:107 server aggregation  testACC:0.9236511706820495 trainACC:1.0 avg_loss:nan
dataset: HARround:108 server aggregation  testACC:0.9239904988123515 trainACC:1.0 avg_loss:nan
dataset: HARround:109 server aggregation  testACC:0.9229725144214456 trainACC:1.0 avg_loss:nan
dataset: HARround:110 server aggregation  testACC:0.9236511706820495 trainACC:1.0 avg_loss:nan
dataset: HARround:111 server aggregation  testACC:0.9236511706820495 trainACC:1.0 avg_loss:nan
dataset: HARround:112 server aggregation  testACC:0.9233118425517476 trainACC:1.0 avg_loss:nan
dataset: HARround:113 server aggregation  testACC:0.9236511706820495 trainACC:1.0 avg_loss:nan
dataset: HARround:114 server aggregation  testACC:0.9229725144214456 trainACC:1.0 avg_loss:nan
dataset: HARround:115 server aggregation  testACC:0.9226331862911435 trainACC:1.0 avg_loss:nan
dataset: HARround:116 server aggregation  testACC:0.9226331862911435 trainACC:1.0 avg_loss:nan
dataset: HARround:117 server aggregation  testACC:0.9226331862911435 trainACC:1.0 avg_loss:nan
dataset: HARround:118 server aggregation  testACC:0.9226331862911435 trainACC:1.0 avg_loss:nan
dataset: HARround:119 server aggregation  testACC:0.9222938581608415 trainACC:1.0 avg_loss:nan
dataset: HARround:120 server aggregation  testACC:0.9222938581608415 trainACC:1.0 avg_loss:nan
dataset: HARround:121 server aggregation  testACC:0.9226331862911435 trainACC:1.0 avg_loss:nan
dataset: HARround:122 server aggregation  testACC:0.9229725144214456 trainACC:1.0 avg_loss:nan
